hour,is_night,location_risk_score,previous_incidents,battery_level,sos_frequency,distance_to_safe_km,area_type,is_moving,risk_score,risk_label
13,0,50.51,4,31,2,0.21,0,0,49.74,1
0,1,64.7,3,14,1,3.82,0,1,90.75,3
15,0,2.21,0,32,4,4.08,1,1,61.18,2
14,0,89.59,0,7,0,2.44,0,0,50.42,2
17,0,79.75,2,68,0,4.77,0,1,51.98,2
0,1,44.68,0,73,4,0.3,0,1,51.0,2
13,0,94.56,0,61,4,2.25,1,0,59.08,2
22,1,1.42,6,82,2,1.05,1,1,68.03,2
16,0,64.76,4,15,1,4.71,1,0,81.29,3
16,0,45.08,4,30,4,4.5,1,0,80.61,3
4,1,81.03,7,70,0,1.06,1,0,74.43,2
2,1,63.8,4,8,0,1.41,1,0,93.41,3
16,0,72.11,6,18,4,1.27,0,0,65.71,2
19,1,98.6,3,77,3,2.5,1,1,86.93,3
7,0,12.77,3,66,4,2.4,1,0,53.6,2
20,1,19.82,3,62,0,1.63,0,0,50.73,2
23,1,94.17,6,45,1,2.46,0,0,71.01,2
23,1,95.76,3,50,1,3.48,0,0,69.38,2
5,1,7.31,0,84,1,5.56,1,1,63.24,2
18,0,73.45,4,41,3,2.43,0,0,62.36,2
22,1,28.75,6,13,3,2.25,0,0,95.98,3
15,0,77.47,2,16,2,0.24,0,1,56.13,2
22,1,33.38,0,12,1,4.22,0,0,79.85,3
3,1,87.55,6,14,0,1.09,2,0,100.0,3
18,0,72.68,0,2,3,1.52,0,1,63.3,2
9,0,28.89,4,80,4,4.19,1,1,67.97,2
7,0,72.05,2,4,0,0.93,0,0,55.34,2
17,0,45.02,6,48,3,0.82,0,1,52.62,2
14,0,43.51,5,52,1,5.68,0,0,59.53,2
21,1,86.15,6,3,2,1.63,0,0,95.88,3
11,0,41.07,3,16,3,1.87,0,0,67.9,2
8,0,0.02,6,75,0,3.5,1,0,45.88,1
0,1,91.99,5,20,0,2.16,2,0,89.88,3
20,1,22.93,1,34,2,4.22,0,1,76.4,3
15,0,57.62,6,38,4,2.5,0,0,81.41,3
6,0,32.27,3,9,3,1.39,2,0,80.92,3
14,0,67.27,3,8,0,3.23,2,0,82.19,3
14,0,83.89,1,94,4,2.51,1,1,58.37,2
0,1,43.53,2,38,4,1.87,2,0,99.48,3
23,1,12.27,7,95,1,4.65,0,0,67.74,2
18,0,29.72,2,89,4,1.13,0,1,40.48,1
16,0,38.93,6,77,1,4.96,1,0,62.98,2
11,0,94.13,5,88,1,4.42,1,0,71.54,2
6,0,77.92,0,86,1,5.06,0,0,52.88,2
12,0,61.92,0,56,0,4.34,0,0,44.15,1
20,1,36.81,3,81,2,2.62,0,1,66.4,2
20,1,51.74,0,26,2,2.72,2,1,91.57,3
0,1,80.08,0,76,4,1.22,2,1,87.95,3
4,1,23.58,6,11,2,2.55,1,0,95.91,3
18,0,17.4,0,6,0,1.52,0,0,31.52,1
10,0,79.31,5,41,1,0.59,1,0,51.32,2
9,0,47.07,2,97,2,5.76,0,0,59.79,2
12,0,77.38,1,6,2,3.53,2,0,95.44,3
12,0,71.85,0,22,4,5.14,1,1,70.79,2
9,0,12.7,4,15,1,3.07,0,0,53.74,2
0,1,40.12,6,40,3,0.76,0,1,74.09,2
13,0,91.76,1,41,3,3.22,0,0,48.76,1
8,0,5.75,3,77,2,4.27,0,1,52.72,2
7,0,1.31,5,68,4,0.88,2,0,77.06,3
1,1,69.02,2,15,0,0.17,2,0,89.31,3
21,1,58.23,5,48,2,2.31,0,1,74.25,2
22,1,92.27,5,73,2,5.79,1,1,100.0,3
1,1,10.79,0,26,2,2.78,0,0,64.96,2
12,0,87.06,5,35,1,4.24,1,0,78.88,3
14,0,0.64,2,50,4,0.36,1,1,38.53,1
7,0,83.8,7,43,3,4.55,0,0,75.06,3
21,1,43.78,4,13,3,2.35,0,1,94.43,3
8,0,1.73,5,94,3,2.25,1,0,57.67,2
4,1,90.36,4,8,4,3.14,1,0,99.76,3
9,0,17.02,7,6,4,1.37,1,1,70.14,2
14,0,67.57,0,71,2,5.72,0,1,53.2,2
2,1,44.42,5,11,4,0.52,2,1,99.19,3
13,0,13.09,5,8,0,2.19,1,1,62.58,2
13,0,27.27,1,98,0,0.91,0,0,22.33,0
21,1,62.37,3,95,3,4.22,0,1,87.54,3
1,1,21.72,1,32,4,4.33,0,0,81.33,3
2,1,98.27,2,90,1,4.38,0,1,81.63,3
20,1,87.05,2,75,2,1.57,0,1,66.68,2
1,1,13.84,7,83,1,0.73,0,1,53.38,2
6,0,9.52,0,88,2,1.76,1,1,38.65,1
18,0,73.16,1,95,2,0.76,2,1,56.45,2
7,0,98.19,5,12,1,1.5,0,0,71.3,2
17,0,36.57,5,53,2,0.13,0,1,43.97,1
22,1,74.08,1,31,2,5.08,2,0,96.67,3
17,0,7.32,3,90,0,0.1,0,0,16.18,0
0,1,59.75,2,60,1,1.43,1,1,67.58,2
11,0,87.45,3,32,1,3.78,1,0,69.38,2
16,0,44.09,1,76,3,4.76,0,1,56.65,2
21,1,72.93,7,43,4,1.83,1,0,85.25,3
19,1,69.2,1,15,3,3.67,0,1,99.67,3
12,0,14.19,7,74,2,3.77,2,1,67.39,2
16,0,6.07,3,33,4,4.93,0,0,62.62,2
12,0,1.81,6,38,0,2.9,0,0,56.75,2
4,1,84.44,0,76,4,0.38,2,1,83.35,3
10,0,30.08,0,12,2,0.18,0,0,50.07,2
8,0,0.2,3,57,3,3.62,0,0,53.5,2
13,0,65.66,4,35,0,3.26,2,1,68.84,2
4,1,44.76,1,85,1,5.67,1,0,76.82,3
13,0,59.65,2,23,0,2.56,0,1,43.25,1
16,0,92.86,7,23,0,5.09,2,1,77.25,3
14,0,87.79,2,88,2,4.47,0,0,56.77,2
3,1,51.14,4,42,2,0.18,0,1,70.45,2
20,1,40.68,1,43,3,5.96,0,0,79.44,3
6,0,27.2,3,70,4,5.14,0,1,68.1,2
22,1,2.24,7,16,2,2.47,0,1,84.11,3
23,1,26.36,5,2,3,5.18,1,1,100.0,3
9,0,71.48,0,64,2,2.89,1,0,57.82,2
23,1,68.39,6,44,4,3.28,1,0,92.17,3
12,0,30.04,4,62,1,0.63,1,0,39.37,1
23,1,67.32,5,69,3,1.23,0,0,82.99,3
13,0,54.12,0,78,1,3.99,0,1,43.08,1
23,1,92.59,7,59,2,4.43,1,0,96.32,3
22,1,57.95,5,58,2,4.46,1,1,89.03,3
8,0,25.08,1,58,4,0.81,1,0,38.45,1
20,1,84.9,1,81,3,4.62,0,1,81.96,3
14,0,28.27,1,8,2,5.4,0,0,70.15,2
6,0,96.0,4,18,1,3.18,2,0,100.0,3
4,1,6.36,7,27,4,2.05,0,0,85.81,3
1,1,40.5,3,83,3,5.69,0,0,79.89,3
1,1,85.72,4,84,1,0.97,1,0,73.57,2
15,0,8.25,2,45,1,4.17,2,0,65.66,2
4,1,45.66,7,66,4,3.39,0,1,84.08,3
0,1,55.29,6,78,1,3.54,0,1,81.0,3
5,1,40.01,5,28,0,5.53,0,0,78.84,3
21,1,6.04,2,56,0,0.16,0,1,35.54,1
15,0,37.78,7,71,0,1.33,2,0,62.64,2
11,0,51.6,5,29,4,0.95,0,0,63.17,2
19,1,56.16,4,2,1,3.94,1,0,100.0,3
9,0,29.47,1,27,3,0.24,1,1,55.29,2
12,0,33.48,5,80,3,0.57,2,0,74.43,2
5,1,1.39,6,34,1,3.14,0,0,73.68,2
17,0,54.12,6,79,1,2.79,0,1,49.79,1
10,0,59.19,7,18,3,2.7,0,1,78.37,3
1,1,42.55,7,25,1,3.32,1,0,89.21,3
6,0,59.95,6,79,0,4.6,1,1,57.7,2
12,0,10.92,3,60,3,0.32,0,0,42.14,1
22,1,49.29,0,52,1,2.66,0,0,61.37,2
9,0,46.6,3,72,3,0.26,0,1,40.22,1
15,0,98.36,5,69,3,4.37,0,0,78.01,3
6,0,52.24,5,76,1,1.32,0,1,46.83,1
6,0,81.72,6,75,3,5.96,0,0,75.65,3
2,1,43.57,5,80,4,3.71,0,0,90.13,3
14,0,52.01,1,16,0,2.86,0,1,49.89,1
14,0,97.57,2,90,3,0.81,0,0,49.33,1
3,1,88.87,1,93,4,1.46,1,0,78.25,3
20,1,87.16,2,98,1,4.48,0,1,70.97,2
16,0,27.62,7,67,2,1.66,1,1,49.73,1
2,1,50.51,2,43,4,3.52,1,0,84.33,3
16,0,44.55,6,34,4,3.22,1,1,79.32,3
16,0,48.61,1,69,2,4.51,0,0,52.87,2
18,0,2.32,6,98,1,3.41,0,0,49.85,1
4,1,2.58,1,61,4,0.78,0,0,61.09,2
18,0,31.22,4,93,2,3.46,1,1,62.94,2
6,0,49.53,4,65,0,3.6,1,1,45.32,1
5,1,63.54,4,42,1,5.61,0,0,83.26,3
14,0,85.33,4,13,2,0.91,0,1,65.24,2
16,0,61.18,2,60,2,5.61,1,1,61.04,2
8,0,22.58,1,62,3,4.25,1,1,51.37,2
23,1,92.83,4,35,0,2.2,1,1,78.08,3
7,0,77.29,2,54,4,1.13,0,0,52.28,2
14,0,83.47,1,67,1,4.83,2,0,68.03,2
7,0,19.12,1,65,0,4.87,0,1,35.46,1
2,1,94.3,2,61,1,3.11,0,0,72.16,2
8,0,34.5,3,60,3,2.7,1,0,61.91,2
15,0,50.35,6,51,2,1.34,0,0,53.19,2
19,1,24.12,3,37,1,4.14,0,0,81.83,3
23,1,97.38,0,21,0,1.97,0,0,58.28,2
6,0,45.84,4,13,0,1.53,0,1,50.33,2
12,0,91.83,3,31,0,4.38,0,0,54.28,2
5,1,74.79,0,56,3,0.14,1,0,75.37,3
16,0,21.36,3,81,3,0.52,1,1,43.5,1
16,0,48.33,7,52,2,5.42,1,1,67.36,2
17,0,62.83,2,23,1,4.63,0,1,57.56,2
3,1,87.61,5,68,3,1.87,2,1,100.0,3
19,1,75.27,3,15,4,1.95,0,0,94.07,3
13,0,76.15,2,54,1,2.2,1,0,49.4,1
0,1,1.61,2,77,4,0.79,0,1,65.2,2
18,0,68.43,6,39,0,1.18,0,1,51.71,2
23,1,82.91,7,5,1,1.32,0,1,91.73,3
5,1,88.82,6,3,1,0.34,2,1,100.0,3
3,1,79.9,0,83,1,5.28,1,1,78.63,3
23,1,24.1,4,42,1,1.96,1,1,76.04,3
5,1,34.21,5,13,0,5.81,2,1,100.0,3
7,0,73.52,6,23,4,4.7,0,1,85.13,3
18,0,31.98,0,3,2,1.02,2,1,68.18,2
17,0,53.06,3,40,1,3.4,0,0,45.59,1
9,0,17.4,1,14,3,5.98,1,1,75.51,3
23,1,28.33,6,87,1,0.7,2,0,83.05,3
21,1,13.29,7,33,3,1.49,0,0,82.82,3
21,1,67.05,3,88,1,0.15,0,1,61.11,2
4,1,48.02,4,9,0,0.25,2,1,87.3,3
11,0,22.0,6,25,2,5.27,0,1,59.44,2
11,0,4.0,4,68,1,3.38,0,1,44.98,1
15,0,72.0,4,80,4,4.07,1,1,68.98,2
16,0,8.71,3,97,3,0.25,0,1,38.01,1
12,0,34.32,2,45,3,5.55,1,1,64.99,2
13,0,5.51,6,95,1,0.74,0,0,32.92,1
15,0,81.13,5,57,0,3.26,1,0,56.05,2
3,1,52.91,3,59,2,1.93,2,0,93.7,3
4,1,74.15,3,84,1,2.87,2,1,94.64,3
9,0,59.11,3,54,2,3.38,2,0,76.7,3
5,1,42.36,1,51,2,5.74,1,1,70.64,2
15,0,20.89,1,21,1,4.74,0,0,48.88,1
4,1,31.75,3,65,0,0.92,1,1,52.47,2
11,0,30.91,1,99,2,3.37,1,0,50.43,2
19,1,74.34,1,67,0,2.13,0,0,51.87,2
6,0,24.31,2,46,4,5.37,1,1,73.39,2
17,0,52.24,7,65,2,4.8,0,1,59.66,2
3,1,25.49,2,62,2,4.21,0,1,68.23,2
7,0,15.2,0,85,2,3.56,0,0,45.22,1
4,1,19.01,7,60,3,4.78,0,1,79.9,3
13,0,50.67,4,92,4,5.52,2,0,92.63,3
15,0,62.08,3,74,4,1.04,0,1,51.45,2
19,1,60.49,6,56,1,0.94,2,1,77.6,3
22,1,11.79,7,90,3,5.06,1,0,87.76,3
0,1,11.53,7,16,4,5.74,1,1,98.57,3
8,0,37.89,1,61,0,5.1,0,1,42.09,1
3,1,12.68,3,42,3,0.57,1,1,64.62,2
5,1,21.91,5,56,1,3.99,0,0,73.23,2
2,1,10.64,1,5,4,2.79,1,1,89.9,3
15,0,75.07,0,7,3,5.84,0,0,70.36,2
3,1,33.01,1,8,1,0.62,2,0,90.53,3
2,1,38.56,5,95,3,3.83,1,1,97.56,3
12,0,29.0,1,61,3,5.37,2,1,70.18,2
11,0,29.02,5,90,3,1.19,0,1,54.36,2
22,1,49.65,7,16,3,0.92,0,0,95.09,3
15,0,8.94,3,12,3,0.54,0,1,60.67,2
5,1,53.35,1,72,4,4.94,2,0,100.0,3
17,0,92.9,7,4,4,1.83,0,1,79.97,3
17,0,82.31,6,65,3,4.27,1,1,75.64,3
3,1,3.38,3,9,0,3.29,0,1,74.82,2
21,1,70.0,1,16,2,2.92,1,1,94.45,3
6,0,56.32,4,97,3,4.86,0,1,74.38,2
22,1,27.23,0,32,0,1.97,2,0,73.96,2
13,0,8.4,7,93,3,0.67,1,1,55.85,2
9,0,74.54,0,25,2,2.58,0,0,56.04,2
22,1,82.7,4,8,4,2.33,2,1,98.48,3
18,0,83.59,1,49,2,4.25,2,1,70.38,2
17,0,32.09,6,52,4,4.0,1,0,65.94,2
20,1,33.64,0,83,2,4.56,1,1,73.23,2
17,0,39.73,4,41,4,3.45,0,0,61.81,2
11,0,61.33,7,24,2,2.85,0,1,64.46,2
20,1,49.25,2,13,2,2.85,1,0,91.99,3
16,0,28.83,3,77,2,0.36,0,1,32.99,1
23,1,97.93,1,88,4,0.81,0,0,70.72,2
23,1,53.87,2,25,2,5.06,1,1,91.39,3
20,1,66.1,4,34,1,4.6,1,0,91.53,3
0,1,44.56,7,24,2,2.31,0,0,80.99,3
3,1,64.59,6,59,0,4.28,1,0,65.69,2
12,0,5.85,4,4,2,3.04,0,0,69.32,2
15,0,79.69,7,65,3,4.0,1,1,75.63,3
11,0,30.67,7,11,4,2.89,0,1,76.52,3
12,0,25.56,6,67,2,1.05,0,0,46.66,1
18,0,28.5,7,98,2,3.68,1,0,60.37,2
15,0,40.07,2,60,1,1.48,1,1,40.13,1
2,1,57.33,1,46,0,0.26,1,1,47.48,1
13,0,84.08,4,90,1,0.57,0,1,39.4,1
10,0,33.47,5,32,1,1.58,1,1,62.35,2
18,0,18.96,7,57,3,3.35,2,1,78.93,3
23,1,10.35,3,47,2,3.87,2,1,89.19,3
6,0,19.51,2,57,1,4.21,1,1,41.26,1
1,1,4.47,7,42,1,3.07,0,0,71.4,2
8,0,69.79,6,72,4,1.62,0,1,56.9,2
1,1,16.21,7,93,1,4.84,0,1,78.9,3
3,1,53.88,3,11,3,1.51,2,1,92.73,3
17,0,23.82,7,10,2,3.92,0,0,69.69,2
1,1,2.92,7,8,3,1.64,0,1,94.08,3
5,1,89.38,7,5,3,2.75,1,0,96.86,3
14,0,93.4,6,6,2,5.16,1,0,96.76,3
14,0,47.3,7,55,1,4.3,0,0,60.34,2
0,1,38.53,3,93,1,1.23,2,1,73.63,2
14,0,84.58,3,82,4,3.45,0,0,62.02,2
4,1,0.85,5,22,2,1.82,1,1,78.33,3
2,1,54.37,0,22,0,0.32,1,1,56.32,2
23,1,24.97,0,78,0,4.42,1,0,51.78,2
2,1,88.03,1,21,4,4.14,0,0,95.91,3
23,1,84.91,0,84,1,0.99,0,0,53.5,2
23,1,5.93,3,94,0,0.42,0,0,46.53,1
23,1,17.9,1,20,4,3.71,0,0,75.35,3
14,0,49.43,6,34,2,4.58,0,1,73.29,2
1,1,75.82,2,51,3,4.73,2,0,100.0,3
19,1,62.68,2,24,1,1.27,0,1,66.42,2
7,0,70.89,2,80,1,0.12,2,0,47.09,1
14,0,25.23,2,14,4,1.46,2,1,78.7,3
1,1,1.05,6,48,2,2.28,0,1,75.33,3
23,1,25.58,1,75,1,5.56,0,0,70.11,2
2,1,15.51,2,5,4,1.9,0,1,80.49,3
19,1,9.42,2,67,3,5.01,1,0,77.79,3
20,1,26.24,3,18,2,3.47,1,0,91.99,3
11,0,6.92,4,92,1,5.04,1,0,53.02,2
14,0,91.83,2,95,4,4.36,0,0,74.89,2
14,0,64.78,5,27,0,4.26,0,1,58.82,2
19,1,15.57,2,58,1,1.7,0,0,49.73,1
16,0,45.71,2,98,3,0.61,1,1,50.91,2
11,0,37.84,1,14,4,4.68,2,0,96.29,3
21,1,69.93,1,80,3,0.36,0,0,71.24,2
3,1,89.17,5,97,1,3.77,0,1,83.39,3
22,1,74.84,4,29,1,0.47,2,0,94.15,3
18,0,26.53,6,61,2,1.65,0,1,50.92,2
13,0,43.51,1,60,0,3.43,1,0,43.43,1
12,0,8.99,2,20,0,0.4,1,1,43.09,1
2,1,75.94,1,2,2,0.16,0,1,69.22,2
0,1,2.72,3,67,4,5.51,1,1,87.31,3
16,0,73.47,5,50,2,3.21,0,1,61.05,2
7,0,8.26,2,65,0,2.87,2,1,46.39,1
2,1,83.01,5,41,3,3.3,1,1,97.22,3
6,0,62.18,2,83,0,1.21,0,1,29.46,1
16,0,71.87,4,73,3,5.42,2,0,96.32,3
8,0,30.81,3,68,4,2.36,0,1,59.1,2
21,1,13.79,1,63,0,2.09,1,1,51.54,2
12,0,99.91,4,4,2,3.9,1,0,90.74,3
3,1,97.3,3,73,4,0.2,0,0,74.88,2
19,1,55.49,3,98,0,3.88,2,1,78.05,3
23,1,44.39,2,55,1,1.02,2,1,66.69,2
11,0,22.03,5,30,0,5.25,0,1,57.29,2
1,1,70.43,1,13,3,4.75,2,0,100.0,3
16,0,31.94,6,89,3,3.39,2,1,75.15,3
18,0,14.95,4,81,4,4.11,1,0,68.16,2
12,0,48.29,5,65,4,1.33,0,0,54.27,2
3,1,65.22,2,37,2,5.89,0,0,92.34,3
3,1,65.26,7,69,1,5.83,1,1,89.11,3
0,1,94.1,1,29,1,0.36,0,1,76.31,3
1,1,5.19,7,23,0,4.37,1,0,82.28,3
9,0,94.54,7,18,2,2.01,0,0,76.39,3
13,0,60.78,2,19,1,0.79,2,0,80.14,3
12,0,1.64,3,60,1,3.94,1,1,48.36,1
13,0,21.13,7,41,1,3.12,0,1,44.51,1
10,0,74.9,3,76,3,2.59,0,1,60.81,2
12,0,49.65,4,6,0,1.39,0,0,54.15,2
16,0,99.29,7,43,3,4.62,0,0,77.06,3
16,0,23.62,5,90,1,2.2,1,0,45.61,1
6,0,14.95,4,81,4,5.44,2,1,77.58,3
0,1,49.92,0,64,2,4.42,0,0,66.4,2
22,1,57.78,5,86,0,4.55,1,1,76.99,3
20,1,39.25,6,34,1,4.84,1,0,92.58,3
14,0,20.16,3,46,0,1.82,0,1,30.03,1
14,0,28.85,3,93,3,0.9,0,1,43.37,1
1,1,81.41,4,90,3,5.2,0,1,95.32,3
6,0,76.86,3,4,3,2.16,0,1,76.01,3
2,1,49.41,7,98,1,3.58,1,0,82.6,3
18,0,42.29,2,9,2,1.48,0,1,52.96,2
7,0,80.79,1,19,4,5.55,0,1,81.34,3
10,0,17.24,0,27,4,4.9,1,1,67.82,2
8,0,19.5,5,15,2,5.12,1,0,90.49,3
16,0,38.48,1,51,4,5.51,1,0,59.32,2
2,1,39.5,6,33,4,0.17,1,0,78.24,3
14,0,16.2,1,16,2,2.67,0,0,66.9,2
5,1,98.38,5,36,3,5.21,0,1,96.49,3
4,1,55.67,3,87,2,1.53,1,1,67.74,2
17,0,56.28,5,95,0,3.79,0,1,50.47,2
0,1,82.19,1,67,3,5.47,0,1,80.28,3
23,1,67.44,4,88,3,1.95,0,0,80.7,3
11,0,69.16,0,4,1,0.42,0,0,49.8,1
15,0,40.8,7,78,2,4.28,1,1,68.58,2
15,0,29.98,7,4,3,2.55,0,0,72.32,2
17,0,86.36,5,92,1,3.21,2,1,77.08,3
13,0,43.16,0,63,2,4.11,2,0,67.56,2
0,1,60.01,1,95,0,3.74,1,0,63.81,2
19,1,4.98,1,22,0,3.02,1,0,59.52,2
13,0,3.9,0,15,3,4.71,1,1,65.53,2
4,1,94.42,7,47,3,1.98,0,0,89.74,3
15,0,14.7,7,23,2,0.49,1,1,57.58,2
18,0,6.13,5,73,4,3.95,0,0,59.26,2
15,0,70.76,3,90,2,5.72,0,1,54.27,2
19,1,8.84,6,83,4,5.47,0,0,78.32,3
19,1,3.04,6,22,3,0.44,0,0,78.54,3
21,1,82.31,3,61,1,0.62,1,1,64.46,2
8,0,99.21,6,33,0,3.85,0,0,67.44,2
16,0,17.5,3,97,2,2.82,1,0,51.62,2
22,1,38.25,1,97,3,0.26,0,1,67.36,2
2,1,48.54,0,38,1,5.84,1,0,84.63,3
5,1,51.39,4,9,1,4.08,1,0,90.59,3
21,1,68.14,6,25,4,4.48,1,1,100.0,3
3,1,43.31,0,54,2,3.76,0,0,66.96,2
22,1,90.18,3,43,1,4.41,1,0,87.43,3
9,0,92.76,6,76,2,2.67,2,1,77.67,3
5,1,83.52,6,83,3,3.12,1,0,94.56,3
10,0,32.48,6,74,1,2.18,0,1,44.09,1
16,0,36.98,5,24,0,2.05,0,0,49.31,1
5,1,70.49,4,75,0,0.8,0,1,61.41,2
14,0,1.64,4,11,1,3.56,0,1,60.29,2
13,0,83.89,7,40,1,3.28,0,0,53.87,2
9,0,21.81,3,53,0,4.11,2,1,50.39,2
3,1,98.4,6,28,4,1.06,2,1,99.97,3
5,1,97.64,2,96,3,1.35,1,0,75.18,3
21,1,15.6,3,27,0,1.05,0,1,54.98,2
17,0,52.2,0,14,1,0.37,0,1,42.02,1
0,1,17.85,2,74,2,1.9,1,0,57.55,2
6,0,98.84,5,98,1,0.1,0,0,44.59,1
2,1,57.0,5,80,3,5.08,0,1,93.56,3
0,1,11.4,3,36,2,5.5,1,0,99.3,3
9,0,46.42,6,69,4,1.25,0,0,54.98,2
4,1,26.39,7,21,0,0.52,1,0,65.46,2
12,0,4.52,4,9,3,3.5,0,1,69.67,2
0,1,6.38,1,29,0,4.35,0,0,63.84,2
9,0,32.01,5,48,2,1.54,1,1,54.81,2
17,0,7.27,1,61,3,2.53,1,1,50.09,2
3,1,1.3,0,24,4,0.43,0,1,64.11,2
5,1,70.57,5,52,0,0.54,0,1,61.78,2
5,1,34.25,0,40,0,0.15,0,1,36.9,1
9,0,78.86,1,18,1,0.99,2,0,73.73,2
9,0,75.12,4,66,1,5.28,1,1,67.26,2
3,1,11.88,3,75,2,5.51,0,1,76.31,3
21,1,15.12,2,85,1,2.74,1,1,62.66,2
21,1,66.16,0,56,4,4.2,2,0,98.22,3
20,1,77.1,7,77,1,2.52,1,0,78.06,3
13,0,47.38,7,78,3,2.85,2,0,90.39,3
15,0,99.72,5,34,1,4.19,0,1,71.51,2
9,0,22.24,5,40,1,3.36,0,0,44.68,1
9,0,2.73,4,63,3,5.19,0,0,57.21,2
3,1,87.78,5,15,2,2.97,0,1,97.67,3
12,0,60.64,3,14,0,2.78,1,1,61.15,2
22,1,50.41,2,62,1,4.62,1,0,75.86,3
7,0,67.83,3,77,4,2.62,0,0,57.5,2
21,1,77.82,1,18,3,5.07,2,0,95.43,3
11,0,71.0,0,84,1,0.74,2,1,41.25,1
12,0,25.54,7,56,2,5.71,1,0,63.35,2
14,0,29.24,2,5,1,2.64,0,1,54.25,2
7,0,84.84,7,40,2,5.88,1,1,76.33,3
8,0,87.46,1,28,1,5.77,1,0,67.44,2
14,0,68.29,5,56,0,4.55,0,1,59.13,2
3,1,2.79,2,5,2,5.08,2,0,92.25,3
21,1,73.43,3,94,3,1.48,0,0,75.27,3
14,0,75.82,3,28,2,4.13,1,1,72.32,2
3,1,26.0,0,62,2,4.69,2,1,81.58,3
9,0,22.03,3,10,1,5.43,1,0,64.97,2
7,0,1.01,5,82,0,0.69,0,1,26.56,1
10,0,78.57,6,84,0,1.26,1,1,46.15,1
11,0,61.51,1,38,2,4.18,2,1,80.47,3
1,1,4.24,7,98,0,0.36,0,1,48.76,1
12,0,22.55,6,83,4,1.94,2,0,73.57,2
6,0,80.02,7,23,1,3.35,1,0,69.52,2
12,0,87.23,2,81,4,4.7,0,1,68.42,2
2,1,62.68,5,90,3,4.57,1,0,100.0,3
20,1,48.49,6,24,0,5.47,1,1,100.0,3
8,0,97.47,0,67,0,5.34,1,1,51.22,2
10,0,50.19,6,24,2,3.29,0,1,77.97,3
1,1,79.44,7,46,2,2.5,1,0,79.27,3
3,1,70.22,4,33,2,3.65,2,0,100.0,3
5,1,6.08,2,73,1,4.17,2,1,83.0,3
7,0,25.56,2,4,3,4.09,1,1,74.96,2
12,0,34.99,5,64,3,4.9,0,1,65.15,2
4,1,30.49,2,22,4,5.82,2,0,97.61,3
2,1,75.99,6,81,3,0.2,1,1,81.3,3
15,0,65.69,2,50,0,4.3,1,0,43.52,1
10,0,91.47,0,56,4,2.53,1,1,52.8,2
6,0,26.28,0,31,4,2.59,0,0,58.46,2
23,1,61.15,2,79,4,2.71,0,1,86.66,3
4,1,23.74,6,16,1,3.12,0,0,85.23,3
19,1,30.82,1,92,0,4.39,2,1,77.48,3
17,0,9.84,7,63,2,3.36,0,1,48.38,1
17,0,45.55,3,58,4,1.28,0,0,47.47,1
7,0,52.92,6,43,3,3.93,0,0,69.99,2
2,1,26.3,5,87,4,3.48,0,0,92.48,3
21,1,41.16,7,6,0,4.0,0,0,88.18,3
2,1,10.28,2,14,0,2.77,2,0,94.57,3
12,0,70.75,3,19,4,2.16,1,1,83.72,3
14,0,11.86,2,68,3,1.98,1,0,51.33,2
1,1,44.61,1,75,4,4.66,0,1,81.33,3
7,0,65.34,4,69,3,0.72,0,0,55.49,2
4,1,19.1,7,16,3,5.26,2,0,100.0,3
11,0,95.63,2,29,1,1.31,1,0,51.82,2
8,0,94.37,4,87,2,5.8,2,1,77.96,3
19,1,88.07,1,56,2,5.56,1,0,83.72,3
6,0,33.57,3,99,3,3.84,0,0,58.3,2
21,1,1.28,0,69,0,2.94,0,0,42.04,1
15,0,11.35,7,68,3,3.86,0,1,53.96,2
22,1,51.56,7,79,3,1.99,2,1,92.73,3
16,0,65.23,3,98,1,2.19,1,0,52.99,2
4,1,16.56,4,2,0,0.55,1,0,71.62,2
15,0,24.6,1,38,0,3.6,0,1,40.3,1
17,0,37.36,1,4,4,2.02,0,0,65.2,2
18,0,27.01,1,23,4,5.56,1,1,67.35,2
12,0,80.8,7,60,2,1.89,0,0,48.91,1
8,0,50.68,0,30,0,4.66,0,0,37.29,1
21,1,45.73,6,37,2,2.09,0,1,76.68,3
19,1,81.17,2,79,1,4.95,2,1,93.5,3
15,0,56.1,1,83,1,1.77,0,0,33.07,1
17,0,23.77,0,8,3,2.89,0,0,62.79,2
22,1,12.93,3,21,4,3.18,0,0,78.36,3
13,0,31.84,7,35,3,3.64,2,0,100.0,3
6,0,7.27,4,2,4,1.84,0,1,61.34,2
11,0,38.45,7,30,0,3.69,0,1,59.02,2
6,0,95.92,1,75,3,1.94,1,0,60.71,2
7,0,47.18,5,75,4,2.22,2,1,77.79,3
9,0,19.52,0,54,0,0.18,0,0,17.49,0
11,0,80.86,7,69,3,2.77,0,0,70.37,2
7,0,55.19,1,81,3,0.13,0,0,44.23,1
12,0,40.33,0,21,0,0.74,1,1,29.65,1
23,1,22.96,3,31,4,3.08,1,1,90.19,3
6,0,3.49,7,96,0,2.35,1,1,41.31,1
2,1,67.79,7,93,3,3.12,2,1,100.0,3
15,0,65.73,2,75,4,4.61,1,0,62.81,2
5,1,38.97,2,63,4,3.14,0,1,78.61,3
21,1,26.54,1,32,0,3.76,0,1,62.45,2
8,0,45.31,5,89,3,1.16,1,0,61.68,2
22,1,26.21,7,51,4,3.01,2,0,100.0,3
